,ra,dec,plx,pmra,pmdec,g_mag,bp_mag,rp_mag,label,g_rp,bp_g,bp_rp
101490,2.101,-0.247,14.871,622.3,-815.1,19.523,20.109,18.876,2,0.6469999999999985,0.5860000000000021,1.2330000000000003
107505,1.082,-0.48,24.808,1222.2,-735.7,18.734,19.332,17.991,2,0.7430000000000021,0.597999999999999,1.341000000000001
77412,2.867,-0.166,15.243,250.8,-407.6,19.393,19.772,18.647,2,0.7460000000000022,0.3789999999999978,1.125
71012,2.338,-0.951,10.96,-114.4,27.8,17.978,18.172,17.643,1,0.3350000000000008,0.193999999999999,0.5289999999999999
51399,2.814,-0.609,15.904,-120.0,62.8,18.852,19.367,18.224,1,0.6280000000000001,0.5150000000000006,1.143000000000001
88047,4.359,0.148,19.976,-744.1,-84.3,16.671,16.857,16.346,2,0.3249999999999993,0.1859999999999999,0.5109999999999992
34077,3.597,0.425,17.238,122.7,-109.3,15.157,15.094,15.236,0,-0.0790000000000006,-0.0630000000000006,-0.1420000000000012
63122,4.874,0.369,18.362,45.1,-156.7,18.143,18.564,17.581,1,0.5620000000000012,0.4209999999999994,0.9830000000000004
14527,3.191,-0.187,12.559,-203.0,73.2,19.515,19.993,18.865,0,0.6500000000000021,0.477999999999998,1.128
85734,5.768,-0.964,14.967,614.6,-882.5,19.395,19.977,18.633,2,0.7620000000000005,0.5820000000000007,1.3440000000000012
49520,0.553,1.098,24.157,486.0,52.3,18.625,19.223,17.898,1,0.7270000000000003,0.597999999999999,1.3249999999999993
74606,1.174,-0.28,13.917,745.3,-440.3,17.268,17.422,16.972,2,0.2959999999999994,0.1539999999999999,0.4499999999999993
46738,4.374,-0.343,11.24,-270.0,-210.9,19.237,19.62,18.725,1,0.5119999999999969,0.3830000000000026,0.8949999999999996
76533,3.236,-1.179,12.356,-293.8,101.0,16.977,17.066,16.793,2,0.184000000000001,0.0889999999999986,0.2729999999999997
80489,0.14,0.805,113.972,4474.1,-5843.8,15.446,16.075,14.687,2,0.7590000000000003,0.6289999999999996,1.388
28805,1.978,0.856,11.763,42.8,-12.4,19.099,19.382,18.553,0,0.5459999999999994,0.2830000000000012,0.8290000000000006
43479,0.956,0.217,21.09,60.3,-184.2,16.271,16.413,16.007,1,0.2639999999999993,0.1419999999999994,0.4059999999999988
33528,3.814,0.963,19.675,-70.7,-215.8,18.211,18.422,17.847,0,0.3639999999999972,0.211000000000002,0.5749999999999993
73783,4.004,-1.042,17.678,-1010.6,-620.3,15.084,15.071,15.109,2,-0.0250000000000003,-0.0129999999999999,-0.0380000000000002
103710,2.228,0.367,28.588,1138.8,-2093.1,16.117,16.337,15.739,2,0.3780000000000001,0.2199999999999988,0.597999999999999
86019,5.046,0.278,14.719,-665.7,-756.8,19.034,19.616,18.303,2,0.7309999999999981,0.5820000000000007,1.3129999999999988
82866,0.135,0.475,29.589,417.7,492.0,17.787,18.354,17.076,2,0.7109999999999985,0.5670000000000002,1.2779999999999987
90995,4.383,-0.095,17.542,199.4,257.5,18.741,19.247,18.092,2,0.6490000000000009,0.5060000000000002,1.1550000000000011
16066,1.905,0.12,11.404,8.6,-19.1,19.498,19.947,18.92,0,0.5779999999999994,0.448999999999998,1.0269999999999977
77322,5.681,-0.988,15.996,117.1,-1830.4,16.862,17.01,16.577,2,0.2849999999999966,0.1480000000000032,0.4329999999999998
34026,1.284,-0.646,17.656,218.1,119.1,16.347,16.417,16.195,0,0.152000000000001,0.0700000000000002,0.2220000000000013
23160,1.103,0.854,14.401,45.1,-148.1,16.795,16.857,16.652,0,0.1430000000000006,0.0619999999999976,0.2049999999999983
104951,1.863,0.993,11.525,405.7,115.6,17.089,17.175,16.889,2,0.1999999999999993,0.086000000000002,0.2860000000000013
37857,0.249,1.278,14.581,42.5,-3.8,19.645,20.293,18.834,1,0.8109999999999999,0.6479999999999997,1.4589999999999996
34423,1.071,-0.828,12.573,6.2,-48.5,18.251,18.495,17.84,0,0.4110000000000013,0.2439999999999997,0.6550000000000011
38808,5.514,-0.316,10.494,117.6,-113.8,16.94,16.995,16.845,1,0.0950000000000024,0.0549999999999997,0.1500000000000021
54457,0.482,1.056,15.158,168.7,-30.1,19.286,19.694,18.66,1,0.6260000000000012,0.4079999999999977,1.033999999999999
52036,4.862,-0.607,24.07,30.6,-730.3,18.392,18.821,17.829,1,0.5629999999999988,0.429000000000002,0.9920000000000008
80766,6.022,-0.916,10.092,337.1,-452.4,19.27,19.584,18.727,2,0.5429999999999993,0.314,0.8569999999999993
51729,0.246,-0.447,17.379,-43.0,-236.2,19.335,19.855,18.625,1,0.7100000000000009,0.5199999999999996,1.2300000000000004
35824,3.69,-0.937,15.168,-266.3,-63.0,17.41,17.602,17.057,0,0.3530000000000015,0.1920000000000001,0.5450000000000017
59558,2.443,-0.076,47.822,-674.8,-223.5,18.946,19.847,17.959,1,0.987000000000002,0.9009999999999998,1.8880000000000017
55189,0.737,-0.917,14.824,35.5,-159.5,19.866,20.313,19.15,1,0.7160000000000011,0.4469999999999992,1.1630000000000005
44832,1.502,-0.275,23.327,457.6,57.5,18.304,18.794,17.644,1,0.6600000000000001,0.490000000000002,1.150000000000002
29860,3.61,-0.31,11.741,-152.8,-30.4,17.899,18.03,17.632,0,0.2669999999999994,0.1310000000000002,0.3979999999999997
25328,0.012,-0.369,11.215,106.5,34.7,16.726,16.654,16.813,0,-0.0869999999999997,-0.0719999999999991,-0.1589999999999989
54136,2.162,-0.474,12.564,76.9,-236.6,19.561,20.012,18.896,1,0.6649999999999991,0.4510000000000005,1.1159999999999997
54965,5.424,0.862,10.437,54.7,-65.4,16.502,16.491,16.496,1,0.0060000000000002,-0.0109999999999992,-0.004999999999999
38370,4.566,-0.167,57.648,-489.4,316.5,16.462,16.971,15.783,1,0.6790000000000003,0.5090000000000003,1.1880000000000006
45745,2.801,-1.122,20.388,-374.5,280.6,18.798,19.321,18.132,1,0.6659999999999968,0.5230000000000032,1.189
68520,3.323,-0.182,17.326,-13.9,-258.0,19.786,20.308,19.219,1,0.5670000000000002,0.5219999999999985,1.0889999999999986
78789,0.183,-0.188,17.866,1671.7,-656.7,19.284,19.797,18.503,2,0.7809999999999988,0.5130000000000017,1.2940000000000005
31865,1.942,-1.47,11.377,62.7,71.9,19.394,19.772,18.828,0,0.565999999999999,0.3780000000000001,0.9439999999999992
8341,2.027,0.227,16.169,-137.6,-27.0,18.779,19.26,18.134,0,0.6449999999999996,0.4810000000000016,1.1260000000000012
47256,4.609,0.079,13.391,85.9,-92.2,19.44,19.796,18.915,1,0.5250000000000021,0.3559999999999981,0.8810000000000002
9316,0.598,0.847,14.4,336.7,-106.4,19.092,19.54,18.378,0,0.7139999999999986,0.4480000000000004,1.161999999999999
66465,2.349,-1.265,29.145,-171.0,418.8,16.701,17.024,16.211,1,0.490000000000002,0.3230000000000004,0.8130000000000024
47407,1.947,0.025,17.425,-42.9,-203.5,18.903,19.426,18.227,1,0.6759999999999984,0.5229999999999997,1.198999999999998
26777,0.523,0.379,18.73,-168.8,-145.3,18.772,19.32,18.152,0,0.6199999999999974,0.5480000000000018,1.1679999999999993
32063,0.24,-1.426,14.214,-68.7,-13.7,19.284,19.597,18.721,0,0.5629999999999988,0.3130000000000024,0.8760000000000012
48512,0.842,0.317,15.565,360.5,115.8,18.37,18.774,17.798,1,0.5720000000000027,0.4039999999999999,0.9760000000000026
92475,2.558,-0.137,15.611,-1163.3,-870.6,19.898,20.728,19.214,2,0.684000000000001,0.8300000000000018,1.514000000000003
98886,4.57,-0.032,20.339,-253.2,-269.8,19.256,19.876,18.495,2,0.7609999999999992,0.620000000000001,1.3810000000000002
22284,2.467,-1.282,12.577,26.1,5.6,19.283,19.694,18.629,0,0.6539999999999999,0.4109999999999978,1.0649999999999975
41386,0.192,0.32,13.239,117.1,-24.6,19.596,20.085,18.88,1,0.7160000000000011,0.4890000000000007,1.2050000000000018
68613,5.863,-0.761,10.741,-95.2,-120.2,17.026,17.089,16.912,1,0.1140000000000007,0.0629999999999988,0.1769999999999996
6143,3.664,-0.089,16.394,-246.2,-110.8,16.258,16.333,16.106,0,0.1519999999999974,0.0749999999999992,0.2269999999999967
79572,2.33,0.231,36.527,273.4,372.1,17.2,17.693,16.53,2,0.6699999999999982,0.4930000000000021,1.1630000000000005
73723,5.984,-0.933,18.355,269.4,-1399.9,15.695,15.752,15.573,2,0.1219999999999998,0.0570000000000003,0.1790000000000002
71832,4.004,0.71,16.525,-234.8,26.3,18.971,19.507,18.224,1,0.7469999999999999,0.5360000000000014,1.2830000000000013
11297,2.075,-1.003,15.788,106.1,-77.1,18.839,19.167,18.324,0,0.514999999999997,0.3280000000000029,0.843
97839,5.679,-0.208,10.824,-235.7,-634.6,17.286,17.377,17.088,2,0.1980000000000004,0.0909999999999975,0.2889999999999979
66112,0.006,-1.202,18.408,236.2,203.9,18.65,19.182,17.999,1,0.6509999999999998,0.532,1.1829999999999998
40011,0.854,-0.589,12.952,50.4,125.8,19.085,19.443,18.523,1,0.5620000000000012,0.3580000000000005,0.9200000000000016
67026,1.937,-0.343,11.704,-107.2,-118.1,19.449,19.891,18.755,1,0.6940000000000026,0.4419999999999966,1.1359999999999992
52991,1.222,0.311,19.363,-35.4,-193.1,19.259,19.902,18.454,1,0.8049999999999997,0.6430000000000007,1.4480000000000004
91639,4.702,-0.545,15.979,-395.6,-733.7,19.77,20.377,19.031,2,0.7390000000000008,0.6069999999999993,1.346
26874,4.461,0.002,12.102,-29.9,-10.0,18.695,18.962,18.334,0,0.3610000000000006,0.2669999999999994,0.6280000000000001
39170,3.529,-0.155,12.26,-121.0,-121.3,19.551,20.095,18.939,1,0.6119999999999983,0.5440000000000005,1.1559999999999988
28087,5.191,-0.118,15.968,-23.4,-158.6,17.946,18.062,17.766,0,0.1800000000000032,0.1159999999999996,0.2960000000000029
74531,6.054,-0.32,13.181,-62.2,-974.8,19.508,19.817,18.797,2,0.7109999999999985,0.309000000000001,1.0199999999999996
1227,0.999,0.189,10.992,25.4,-39.2,19.456,19.821,18.998,0,0.4579999999999984,0.365000000000002,0.8230000000000004
86665,1.645,-0.285,17.674,826.4,-1119.8,18.859,19.37,18.197,2,0.6620000000000026,0.5109999999999992,1.1730000000000018
2594,3.612,-0.617,14.916,-68.6,-69.3,16.883,16.853,16.951,0,-0.0680000000000013,-0.0299999999999975,-0.0979999999999989
83220,5.628,-0.283,12.868,83.9,-133.1,17.53,17.702,17.228,2,0.3019999999999996,0.1720000000000006,0.4740000000000002
41653,1.337,-0.234,22.006,263.7,-301.9,17.656,18.047,17.077,1,0.5789999999999971,0.3910000000000018,0.9699999999999988
6986,4.205,0.564,10.444,35.3,15.9,16.322,16.28,16.36,0,-0.0380000000000002,-0.041999999999998,-0.0799999999999983
7466,0.018,0.587,10.028,105.1,-55.7,17.877,18.001,17.652,0,0.2249999999999978,0.1240000000000023,0.3490000000000002
32649,5.523,0.776,11.73,-41.7,-21.8,19.028,19.41,18.417,0,0.6109999999999971,0.3820000000000014,0.9929999999999986
93764,0.294,-0.124,37.806,1663.4,-2881.3,12.484,12.392,12.665,2,-0.1809999999999991,-0.0920000000000005,-0.2729999999999997
25652,5.332,-0.033,10.302,-5.3,-42.8,17.027,17.073,16.911,0,0.1159999999999996,0.0459999999999993,0.161999999999999
87541,4.63,0.701,12.077,10.5,-58.0,15.029,14.943,15.197,2,-0.1679999999999992,-0.0860000000000003,-0.2539999999999995
64345,5.617,1.376,14.883,196.5,235.7,19.483,19.973,18.925,1,0.5579999999999998,0.4899999999999984,1.0479999999999985
60860,2.612,0.804,24.804,-202.2,-438.5,17.755,18.216,17.131,1,0.6239999999999988,0.4610000000000021,1.0850000000000009
718,1.562,0.577,11.312,49.8,-28.6,18.934,19.342,18.462,0,0.4720000000000013,0.4079999999999977,0.879999999999999
91332,1.701,1.032,10.276,303.7,-565.8,18.581,18.87,18.161,2,0.4199999999999981,0.2890000000000015,0.7089999999999996
28181,4.63,-1.112,13.361,54.2,79.5,18.577,18.902,18.085,0,0.4920000000000009,0.3249999999999993,0.8170000000000002
76162,1.662,1.374,16.735,814.7,-658.8,18.789,19.216,18.127,2,0.6620000000000026,0.4269999999999996,1.0890000000000022
45082,5.722,1.429,33.458,-129.9,573.5,17.963,18.538,17.241,1,0.7220000000000013,0.5749999999999993,1.2970000000000006
24350,3.467,0.76,29.467,-522.0,-69.2,17.726,18.206,17.064,0,0.661999999999999,0.4800000000000004,1.1419999999999997
5049,2.802,1.197,13.009,-199.9,-182.7,17.905,18.138,17.526,0,0.3790000000000013,0.2330000000000005,0.6120000000000019
85104,1.161,0.06,14.272,698.2,-1029.0,19.379,19.863,18.616,2,0.7630000000000017,0.4839999999999982,1.247
31707,1.653,0.891,14.65,150.5,-95.8,18.288,18.653,17.8,0,0.4879999999999995,0.3649999999999984,0.852999999999998
81581,5.449,0.731,12.386,-132.6,-552.3,19.671,20.261,18.926,2,0.745000000000001,0.5899999999999999,1.3350000000000009
24963,2.128,0.134,69.799,-58.3,-608.2,15.28,15.551,14.839,0,0.4409999999999989,0.2710000000000008,0.7119999999999997
57739,2.666,0.36,19.243,56.4,-62.6,18.796,19.373,18.128,1,0.6679999999999993,0.5770000000000017,1.245000000000001
107230,1.693,0.036,10.551,47.4,-265.4,16.686,16.723,16.599,2,0.0869999999999997,0.036999999999999,0.1239999999999987
101731,0.678,-0.605,15.955,407.8,-1030.6,19.666,20.357,18.93,2,0.7360000000000007,0.690999999999999,1.4269999999999996
81744,3.084,0.02,24.499,-1072.0,-1470.9,19.287,19.705,18.646,2,0.6409999999999982,0.4179999999999992,1.0589999999999975
22101,1.483,-0.461,10.185,-52.1,-15.9,19.211,19.566,18.66,0,0.5509999999999984,0.3550000000000004,0.9059999999999988
63876,2.167,0.041,12.198,-18.0,26.2,19.539,19.966,18.864,1,0.6750000000000007,0.4269999999999996,1.1020000000000003
68567,3.735,-0.208,12.08,129.2,-88.9,17.566,17.721,17.283,1,0.2829999999999977,0.1550000000000011,0.4379999999999988
99235,3.644,0.73,13.205,-294.7,-1250.0,19.136,19.571,18.538,2,0.597999999999999,0.4350000000000023,1.0330000000000013
107791,0.008,0.106,41.1,2180.6,-12.7,16.844,17.331,16.182,2,0.6620000000000026,0.4869999999999983,1.149000000000001
68435,4.18,-0.696,10.914,-46.9,-91.2,17.096,17.16,16.968,1,0.1280000000000001,0.064,0.1920000000000001
32153,5.716,-0.93,11.641,47.4,-90.1,16.196,16.183,16.22,0,-0.0239999999999973,-0.0130000000000016,-0.036999999999999
4006,0.892,-0.573,13.778,123.0,104.9,16.829,16.923,16.637,0,0.1920000000000001,0.0939999999999976,0.2859999999999978
59108,5.904,-0.233,16.596,129.6,-242.6,19.176,19.717,18.561,1,0.6149999999999984,0.5410000000000004,1.1559999999999988
47702,2.539,0.492,13.437,119.6,-108.1,18.814,19.191,18.247,1,0.5670000000000002,0.3769999999999989,0.9439999999999992
77097,1.996,0.944,20.165,-246.7,-711.9,19.4,19.953,18.734,2,0.6659999999999968,0.5530000000000008,1.2189999999999976
30507,5.607,0.894,21.018,44.3,21.4,18.234,18.59,17.711,0,0.5230000000000032,0.3559999999999981,0.8790000000000013
48440,3.134,-0.735,16.017,-186.0,-32.7,19.102,19.52,18.47,1,0.6320000000000014,0.4179999999999992,1.0500000000000007
40023,2.048,-0.219,18.155,-17.4,98.9,19.44,20.077,18.629,1,0.8109999999999999,0.6370000000000005,1.4480000000000004
6976,3.39,0.11,11.844,-85.5,-198.3,18.876,18.908,18.715,0,0.1610000000000013,0.032,0.1930000000000014
2617,2.843,0.316,50.978,88.2,-425.6,16.678,17.193,16.011,0,0.6670000000000016,0.5150000000000006,1.1820000000000022
22509,2.89,-0.471,29.492,-264.2,-13.4,13.157,13.014,13.439,0,-0.282,-0.1430000000000006,-0.4250000000000007
51244,0.452,0.092,22.416,532.4,268.6,18.033,18.486,17.423,1,0.610000000000003,0.4529999999999994,1.0630000000000024
66024,1.324,0.349,25.717,191.1,-53.6,18.194,18.715,17.519,1,0.6750000000000007,0.5210000000000008,1.1960000000000015
70629,3.33,0.468,14.123,33.0,76.0,19.653,20.314,19.046,1,0.6069999999999993,0.6610000000000014,1.268000000000001
24336,4.095,-0.346,15.147,-20.8,-40.4,10.877,10.266,11.626,0,-0.7489999999999988,-0.6110000000000007,-1.3599999999999994
72997,1.309,0.103,16.473,389.5,-794.9,20.04,20.784,19.39,2,0.6499999999999986,0.7439999999999998,1.3939999999999984
19896,6.15,-0.049,17.282,109.3,-35.8,16.635,16.755,16.408,0,0.2270000000000003,0.1199999999999974,0.3469999999999977
108609,0.818,0.162,22.265,-65.3,-1321.4,18.463,19.018,17.755,2,0.708000000000002,0.5549999999999997,1.2630000000000017
64641,2.091,0.758,17.306,-205.3,-111.9,19.238,19.669,18.594,1,0.6439999999999984,0.4310000000000009,1.0749999999999993
95286,4.517,-0.436,17.621,-438.4,-1352.4,19.526,20.138,18.727,2,0.7989999999999995,0.6120000000000019,1.4110000000000014
63190,4.203,-0.587,11.824,-138.1,-56.4,17.921,18.153,17.564,1,0.3569999999999993,0.2319999999999993,0.5889999999999986
17014,2.234,0.272,18.619,-197.1,24.2,14.623,14.532,14.757,0,-0.1340000000000003,-0.0909999999999993,-0.2249999999999996
34425,4.383,0.499,10.479,-66.0,-3.4,18.792,18.909,18.616,0,0.1760000000000019,0.1169999999999973,0.2929999999999992
48186,4.915,-1.084,13.246,7.8,-438.4,19.743,20.168,19.1,1,0.6429999999999971,0.4250000000000007,1.0679999999999978
5456,5.939,-0.828,11.889,-33.1,-124.6,19.567,20.112,18.788,0,0.7789999999999999,0.5449999999999982,1.323999999999998
9277,1.269,-0.502,18.568,50.2,26.9,15.454,15.29,15.774,0,-0.3199999999999985,-0.1640000000000014,-0.484
91958,5.251,-0.395,15.402,-938.9,-805.5,18.806,19.292,18.158,2,0.6479999999999997,0.4860000000000006,1.1340000000000003
100706,3.053,0.207,11.56,-96.6,-889.9,17.517,17.663,17.251,2,0.2659999999999982,0.1460000000000008,0.411999999999999
13492,1.619,-0.186,11.087,45.8,-76.4,19.07,19.26,18.589,0,0.4810000000000016,0.1900000000000012,0.6710000000000029
45966,1.301,1.104,13.87,-13.1,-204.9,18.809,19.224,18.22,1,0.5890000000000022,0.4149999999999991,1.0040000000000011
78762,5.032,1.413,25.408,-441.5,632.0,17.261,17.65,16.71,2,0.5509999999999984,0.3889999999999993,0.9399999999999976
48560,6.165,0.591,15.033,7.0,57.5,19.202,19.687,18.55,1,0.652000000000001,0.4849999999999994,1.1370000000000005
48766,1.609,0.809,25.179,386.7,-615.7,18.052,18.544,17.393,1,0.6589999999999989,0.4920000000000009,1.1509999999999998
7550,3.652,1.048,17.971,-264.7,26.5,13.494,13.358,13.759,0,-0.2650000000000005,-0.1359999999999992,-0.4009999999999998
20507,1.632,0.835,26.86,128.1,-67.1,17.676,18.011,17.183,0,0.4929999999999985,0.3350000000000008,0.8279999999999994
87487,3.617,-0.371,11.6,-379.7,-360.9,19.126,19.504,18.599,2,0.527000000000001,0.3780000000000001,0.9050000000000012
63947,5.012,0.0,11.144,134.7,-181.7,17.838,18.02,17.554,1,0.2840000000000025,0.1819999999999986,0.4660000000000011
97741,3.491,0.163,13.751,-218.7,-657.1,19.642,20.193,19.052,2,0.5899999999999999,0.5510000000000019,1.1410000000000018
40846,5.471,-0.087,16.706,-4.2,-98.9,19.188,19.773,18.49,1,0.6980000000000004,0.5850000000000009,1.2830000000000013
9908,5.873,0.337,14.25,234.6,145.0,19.288,19.772,18.632,0,0.6559999999999988,0.4839999999999982,1.139999999999997
52151,4.716,-0.861,13.757,161.0,-187.1,19.629,20.083,18.838,1,0.7910000000000004,0.4539999999999971,1.2449999999999974
57186,0.809,0.098,11.35,-12.0,-112.5,19.519,19.906,18.921,1,0.597999999999999,0.3870000000000004,0.9849999999999994
94218,0.668,0.734,12.68,167.5,-445.2,17.296,17.438,17.043,2,0.2530000000000001,0.1419999999999994,0.3949999999999996
106685,2.469,0.128,16.675,741.6,-582.8,19.115,19.601,18.359,2,0.7559999999999967,0.4860000000000006,1.241999999999997
85403,6.116,0.162,11.087,157.7,-454.2,18.675,18.931,18.175,2,0.5,0.2560000000000002,0.7560000000000002
45268,2.125,0.363,13.869,-233.8,-197.7,19.643,20.064,18.94,1,0.7029999999999994,0.4209999999999994,1.1239999999999988
48939,1.834,0.907,13.814,-286.7,-242.0,19.144,19.621,18.471,1,0.6729999999999983,0.4770000000000003,1.1499999999999986
56116,0.818,-0.08,20.408,394.5,-171.2,18.639,19.172,17.933,1,0.7059999999999995,0.5330000000000013,1.2390000000000008
62364,5.46,0.102,28.291,189.7,-411.9,16.183,16.413,15.796,1,0.3870000000000004,0.2300000000000004,0.6170000000000009
108241,5.099,0.341,18.188,-392.7,141.1,19.646,20.266,18.872,2,0.7740000000000009,0.6199999999999974,1.3939999999999984
60118,4.346,-0.928,10.778,-170.2,-10.7,19.037,19.433,18.516,1,0.5210000000000008,0.3960000000000008,0.9170000000000016
49690,5.204,-0.743,12.804,68.0,-147.7,19.432,19.8,18.795,1,0.6369999999999969,0.3680000000000021,1.004999999999999
9582,3.563,0.411,12.224,10.6,-21.9,18.01,18.092,17.829,0,0.1810000000000009,0.0819999999999971,0.2629999999999981
66614,2.114,-0.196,10.198,-12.4,58.2,17.984,18.116,17.688,1,0.2960000000000029,0.1319999999999979,0.4280000000000008
10289,5.766,-0.979,12.272,79.0,-36.2,18.503,18.738,18.009,0,0.4939999999999998,0.2349999999999994,0.7289999999999992
65010,3.183,0.747,10.292,-203.7,-211.6,19.059,19.402,18.605,1,0.4540000000000006,0.3429999999999999,0.7970000000000006
47007,6.173,0.233,15.239,-222.8,-123.2,18.583,19.021,18.011,1,0.5719999999999992,0.4380000000000024,1.0100000000000016
91093,4.186,1.149,11.613,-320.7,-55.2,18.991,19.394,18.474,2,0.5169999999999995,0.4029999999999987,0.9199999999999982
3817,1.781,-0.323,15.813,36.5,-36.5,18.236,18.469,17.827,0,0.4089999999999989,0.2330000000000005,0.6419999999999995
36754,2.023,-0.067,22.054,293.0,-174.2,18.667,19.201,17.972,1,0.6950000000000003,0.5339999999999989,1.2289999999999992
37079,2.32,0.447,13.125,90.7,-183.0,19.376,19.969,18.727,1,0.6490000000000009,0.593,1.2420000000000009
2049,4.262,-0.026,15.449,-3.5,-31.5,18.508,18.877,17.903,0,0.6050000000000004,0.3689999999999998,0.9740000000000002
37898,4.354,-0.594,17.185,-301.5,-406.1,18.526,18.954,17.913,1,0.6129999999999995,0.4280000000000008,1.0410000000000004
39113,0.581,0.263,43.154,-335.7,-1063.3,17.256,17.792,16.538,1,0.718,0.5360000000000014,1.2540000000000011
76710,0.499,-0.211,15.312,-479.6,-1250.0,19.955,20.96,19.157,2,0.7979999999999983,1.0050000000000026,1.8030000000000008
